-1.0 -1.0 2.0745133102776143
-1.0 -0.99 2.05944772646972
-1.0 -0.98 1.5935969901333225
-1.0 -0.97 1.1480488066252348
-1.0 -0.96 0.9573036969453266
-1.0 -0.95 1.4601821394345245
-1.0 -0.94 1.5136207851681633
-1.0 -0.9299999999999999 1.108327067332117
-1.0 -0.9199999999999999 1.4778759764739275
-1.0 -0.9099999999999999 1.2787157726294105
-1.0 -0.8999999999999999 1.4386037456751577
-1.0 -0.8899999999999999 1.2025321002340021
-1.0 -0.8799999999999999 1.6739261936308902
-1.0 -0.8699999999999999 1.7446466914400964
-1.0 -0.8599999999999999 1.5879762894644924
-1.0 -0.8499999999999999 1.4654233656378166
-1.0 -0.8399999999999999 1.7828726332279559
-1.0 -0.8299999999999998 1.3731756870105598
-1.0 -0.8199999999999998 1.9959993909986458
-1.0 -0.8099999999999998 1.5736213204281528
-1.0 -0.7999999999999998 1.6045361793799482
-1.0 -0.7899999999999998 1.795360361469824
-1.0 -0.7799999999999998 1.3047720819074715
-1.0 -0.7699999999999998 1.7462427479290645
-1.0 -0.7599999999999998 1.246636379733023
-1.0 -0.7499999999999998 1.5473803836794746
-1.0 -0.7399999999999998 1.975047012033863
-1.0 -0.7299999999999998 1.8826997807325898
-1.0 -0.7199999999999998 1.6069803745030604
-1.0 -0.7099999999999997 1.6255919962091823
-1.0 -0.6999999999999997 2.0443658362381094
-1.0 -0.6899999999999997 1.702928302067754
-1.0 -0.6799999999999997 2.0944909301959083
-1.0 -0.6699999999999997 2.0268411307341614
-1.0 -0.6599999999999997 2.1261459274924803
-1.0 -0.6499999999999997 1.675869010446073
-1.0 -0.6399999999999997 1.962402922730752
-1.0 -0.6299999999999997 1.5462120666448251
-1.0 -0.6199999999999997 1.5272974031983706
-1.0 -0.6099999999999997 1.40781004036484
-1.0 -0.5999999999999996 1.9383086345829779
-1.0 -0.5899999999999996 2.071389265179387
-1.0 -0.5799999999999996 1.893763407069331
-1.0 -0.5699999999999996 1.7188345242545915
-1.0 -0.5599999999999996 1.71732047673671
-1.0 -0.5499999999999996 1.4353037292801125
-1.0 -0.5399999999999996 1.5628470375654078
-1.0 -0.5299999999999996 1.5620460771600708
-1.0 -0.5199999999999996 1.5672912774737475
-1.0 -0.5099999999999996 1.7019996609098285
-1.0 -0.49999999999999956 1.1075118057747837
-1.0 -0.48999999999999955 1.4763891297309149
-1.0 -0.47999999999999954 1.1682320322491577
-1.0 -0.46999999999999953 1.8532018278715134
-1.0 -0.4599999999999995 1.1874301356649726
-1.0 -0.4499999999999995 1.6430227601291905
-1.0 -0.4399999999999995 1.398176971038551
-1.0 -0.4299999999999995 1.2342800915682874
